"","meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","Age"
"3314",0.183276618,0.064996887,0.1938107,0.127901235,0.241514403,0.113613169,1.151090896,3.913653659,0.932993223,0.502059684,0.115687243,0.183276618,0.133517236,0.047012733,0.277456647,1.55078125,0,8.109375,8.109375,0.111351959,"young"
"3315",0.176701413,0.067084378,0.1938107,0.117069959,0.228839506,0.111769547,1.451677717,5.098218191,0.943887944,0.588421837,0.22745679,0.176701413,0.11517929,0.04743083,0.274285714,0.615144231,0,10.0078125,10.0078125,0.062854121,"young"
"3316",0.181254219,0.048827328,0.193812038,0.149609293,0.215543823,0.06593453,2.208141902,9.08201218,0.918608431,0.450181603,0.215839493,0.181254219,0.127391078,0.047384008,0.277456647,1.231987847,0,9.046875,9.046875,0.105576361,"young"
"3317",0.183543133,0.067390391,0.193832141,0.11531555,0.244658426,0.129342876,1.224432316,4.562891897,0.943054457,0.532150978,0.260143136,0.183543133,0.12190859,0.047477745,0.279069767,0.74971762,0,5.4375,5.4375,0.079022989,"old"
"3318",0.17163314,0.059808508,0.193846154,0.109010989,0.212747253,0.103736264,2.480011598,9.774807146,0.904287218,0.487876148,0.210549451,0.17163314,0.108179712,0.047337278,0.279069767,1.205859375,0.09375,5.0625,4.96875,0.192065796,"matured"
"3319",0.183898842,0.056414992,0.193846154,0.126153846,0.233846154,0.107692308,3.106147439,21.12540024,0.913827198,0.409920026,0.124615385,0.183898842,0.124209237,0.046966732,0.275862069,0.366887019,0,2.8125,2.8125,0.119858156,"old"
"3320",0.185471475,0.040211082,0.193860222,0.170084912,0.210137165,0.040052253,2.598954999,10.64122277,0.883372649,0.340553336,0.195871979,0.185471475,0.144860514,0.048289738,0.275862069,1.127467105,0,19.6171875,19.6171875,0.050364313,"old"
"3321",0.178767265,0.063284897,0.193865031,0.115337423,0.231411043,0.11607362,1.407270808,4.518036222,0.928281597,0.491148353,0.09595092,0.178767265,0.11968713,0.047105005,0.279069767,0.871323529,0,5.8125,5.8125,0.129977319,"matured"
"3322",0.189996609,0.051922439,0.193869239,0.174362272,0.222679528,0.048317256,2.040013173,7.924562551,0.910575472,0.421092902,0.192968917,0.189996609,0.130894742,0.047105005,0.262295082,0.629394531,0,4.125,4.125,0.08459596,"old"
"3323",0.190477522,0.056087378,0.193893805,0.150530973,0.242831858,0.092300885,1.289594751,4.258912337,0.924822262,0.451273504,0.159410029,0.190477522,0.136542481,0.04719764,0.279069767,0.692399364,0,5.4375,5.4375,0.078938472,"young"
"3324",0.193883351,0.058611754,0.193894267,0.16908414,0.238510797,0.069426657,2.25323064,9.199358808,0.919856547,0.503799187,0.176172748,0.193883351,0.163138326,0.048048048,0.279069767,2.501450893,0,9.046875,9.046875,0.203053855,"matured"
"3325",0.158133561,0.084718495,0.193894267,0.078808637,0.226001489,0.147192852,2.546986263,11.98732061,0.95135773,0.692240369,0.005837677,0.158133561,0.146182299,0.047856431,0.279069767,0.772098214,0,11.9296875,11.9296875,0.052080102,"matured"
"3326",0.191956048,0.047729622,0.193898305,0.172372881,0.221525424,0.049152542,1.674421031,5.293084402,0.912643297,0.423639037,0.182542373,0.191956048,0.161465963,0.048533873,0.277456647,0.668843284,0,5.53125,5.53125,0.114541297,"matured"
"3327",0.187665376,0.062784189,0.193900709,0.139148936,0.238014184,0.098865248,1.107009136,3.594922414,0.944480097,0.552719777,0.236879433,0.187665376,0.129412915,0.046966732,0.279069767,0.967542614,0,6.9140625,6.9140625,0.113839065,"matured"
"3328",0.19534922,0.048465439,0.193914422,0.170839937,0.230966719,0.060126783,2.693519004,13.29148847,0.899425633,0.399598657,0.169508716,0.19534922,0.136166289,0.047105005,0.279069767,0.585024351,0,6.1875,6.1875,0.094292929,"young"
"3329",0.185212087,0.050909073,0.193924419,0.170319767,0.211831395,0.041511628,2.524412304,9.865211218,0.912651516,0.478605438,0.194534884,0.185212087,0.160267223,0.047666336,0.277456647,1.521839489,0,6.6328125,6.6328125,0.178772412,"matured"
"3330",0.200254313,0.046835795,0.19393119,0.170242527,0.240676819,0.070434292,2.329827927,11.14275304,0.903313742,0.326030387,0.175454033,0.200254313,0.159646625,0.047012733,0.279069767,1.026071948,0,15.328125,15.328125,0.054211843,"matured"
"3331",0.190379789,0.060101749,0.193939394,0.153454545,0.244969697,0.091515152,1.192918926,4.371603383,0.946589685,0.554657606,0.195151515,0.190379789,0.113387889,0.046920821,0.272727273,1.07630814,0,5.90625,5.90625,0.112992611,"young"
"3332",0.191660383,0.058806262,0.193947991,0.157541371,0.243814027,0.086272656,1.329495874,4.906129095,0.936040911,0.496624939,0.170559496,0.191660383,0.119896624,0.04719764,0.279069767,0.871527778,0,5.296875,5.296875,0.080014749,"matured"
"3333",0.195507108,0.040181226,0.193947991,0.166808511,0.217777778,0.050969267,2.289264648,10.85055319,0.899273057,0.22527466,0.191565012,0.195507108,0.135394185,0.047384008,0.275862069,0.316982582,0,1.734375,1.734375,0.081551116,"old"
"3334",0.190899719,0.05642081,0.193956835,0.144748201,0.241438849,0.096690647,1.114123455,4.540063399,0.934296821,0.482696677,0.235683453,0.190899719,0.133049675,0.047151277,0.271186441,1.603551136,0,6.8671875,6.8671875,0.237130262,"young"
"3335",0.183021315,0.060649597,0.193956835,0.13323741,0.221294964,0.088057554,1.480893017,5.109799279,0.931903688,0.520630779,0.214100719,0.183021315,0.11683347,0.047904192,0.279069767,0.850643382,0,7.3828125,7.3828125,0.100035273,"young"
"3336",0.18768506,0.046359244,0.19396648,0.151731844,0.226815642,0.075083799,1.077252246,3.543803884,0.9205023,0.357063626,0.23150838,0.18768506,0.13045293,0.047058824,0.277456647,1.238339552,0,18.515625,18.515625,0.092345728,"young"
"3337",0.181231612,0.05061861,0.19396648,0.155207945,0.204220981,0.049013035,4.699413461,28.96752472,0.866175592,0.375193534,0.193445065,0.181231612,0.108029146,0.047151277,0.275862069,0.777043269,0,7.9921875,7.9921875,0.054869579,"matured"
"3338",0.198792961,0.043028422,0.193967459,0.169962453,0.231814768,0.061852315,1.528627313,5.056936577,0.90265636,0.288871922,0.20290363,0.198792961,0.15287332,0.047058824,0.279069767,1.623046875,0,12.8203125,12.8203125,0.104936015,"matured"
"3339",0.188994597,0.042558713,0.193972925,0.170406121,0.213749264,0.043343143,2.199774446,8.046869686,0.893415334,0.366518633,0.205838729,0.188994597,0.149579626,0.047105005,0.274285714,0.645132212,0.140625,6.3984375,6.2578125,0.076631185,"old"
"3340",0.193859844,0.058860895,0.194040632,0.144108352,0.244288939,0.100180587,1.141049425,3.742586009,0.924369777,0.431431281,0.241760722,0.193859844,0.120247752,0.047666336,0.277456647,0.901110197,0,4.875,4.875,0.14747921,"matured"
"3341",0.186577401,0.05629512,0.194040632,0.161173815,0.226275395,0.06510158,1.516681908,5.746711839,0.925329715,0.464085471,0.208261851,0.186577401,0.122409139,0.048533873,0.271186441,0.700994318,0,5.015625,5.015625,0.122162884,"young"
"3342",0.178989409,0.057625058,0.194063216,0.120183234,0.226513972,0.106330738,1.72053751,6.154352707,0.925202495,0.415801954,0.213046267,0.178989409,0.125149335,0.046966732,0.275862069,1.580414871,0,6.3515625,6.3515625,0.167316816,"young"
"3343",0.1833583,0.06044577,0.194067797,0.144576271,0.230847458,0.086271186,1.165825873,4.179462035,0.95057158,0.606463746,0.221016949,0.1833583,0.125078273,0.047151277,0.279069767,1.070785985,0,4.359375,4.359375,0.159537167,"old"
"3344",0.185626925,0.058005461,0.19407775,0.144168734,0.229511993,0.085343259,1.181430725,3.988729687,0.945325898,0.560088881,0.218047974,0.185626925,0.132142494,0.046966732,0.279069767,1.930445429,0,10.359375,10.359375,0.123795796,"young"
"3345",0.172501165,0.060551042,0.194086957,0.108173913,0.21426087,0.106086957,2.768841588,11.58094134,0.902707389,0.475779631,0.215304348,0.172501165,0.10544165,0.047571853,0.279069767,0.78796875,0.0703125,4.8515625,4.78125,0.142957183,"matured"
"3346",0.178736909,0.05717374,0.194086957,0.147826087,0.20973913,0.061913043,2.662236375,11.87486316,0.908820233,0.451859864,0.197565217,0.178736909,0.117459304,0.047105005,0.274285714,0.825,0,5.7421875,5.7421875,0.109003601,"young"
"3347",0.194486748,0.046758188,0.194111437,0.181466276,0.222193548,0.040727273,3.712910831,21.16398764,0.8756982,0.34290381,0.18343695,0.194486748,0.163636054,0.048338369,0.279069767,1.729980469,0,12.5625,12.5625,0.13752073,"matured"
"3348",0.192694005,0.052765157,0.194127907,0.165232558,0.229738372,0.064505814,1.887677389,8.25050557,0.918502779,0.346665862,0.182936047,0.192694005,0.124509595,0.047012733,0.279069767,1.121191406,0,5.90625,5.90625,0.108355379,"matured"
"3349",0.198609475,0.047374681,0.194140286,0.169459963,0.238981999,0.069522036,1.606998138,5.919408043,0.912258611,0.332509171,0.176064556,0.198609475,0.11138678,0.047477745,0.274285714,0.261592742,0,0.6796875,0.6796875,0.136699507,"young"
"3350",0.176105225,0.059896144,0.194160584,0.114744526,0.221021898,0.106277372,1.590804148,5.423738614,0.922487648,0.46575309,0.105109489,0.176105225,0.114593284,0.047058824,0.266666667,0.932355183,0,3.46875,3.46875,0.160135135,"matured"
"3351",0.192444142,0.051424691,0.194162162,0.17772973,0.217945946,0.040216216,2.455507139,10.06335514,0.888414224,0.303052997,0.188324324,0.192444142,0.117633861,0.047384008,0.277456647,0.630108173,0,5.6484375,5.6484375,0.069213923,"matured"
"3352",0.196679917,0.047078804,0.194178082,0.172442922,0.228219178,0.055776256,2.782478456,14.31237002,0.903240916,0.371473812,0.175,0.196679917,0.143350399,0.047337278,0.277456647,0.913261218,0,13.9453125,13.9453125,0.066037736,"old"
"3353",0.180284283,0.059793856,0.194183718,0.12043535,0.224536352,0.104101001,1.697617002,5.944959439,0.928996459,0.481526572,0.2149064,0.180284283,0.123851873,0.04729064,0.279069767,1.667325949,0,7.4765625,7.4765625,0.169505857,"young"
"3354",0.192060294,0.058789274,0.194212766,0.152907801,0.234723404,0.081815603,1.257933607,4.017534715,0.934230713,0.523441994,0.233333333,0.192060294,0.149682561,0.048338369,0.279069767,0.963727679,0,13.2421875,13.2421875,0.065233881,"matured"
"3355",0.180919725,0.067915111,0.194222631,0.120294388,0.240846366,0.120551978,1.141696431,3.799387332,0.946161353,0.610937325,0.125703772,0.180919725,0.11796166,0.047151277,0.279069767,1.532894737,0.09375,5.296875,5.203125,0.202059202,"young"
"3356",0.171000413,0.059729615,0.194238411,0.107317881,0.212317881,0.105,2.544483813,10.05641308,0.905980857,0.442704459,0.102913907,0.171000413,0.115716088,0.047524752,0.269662921,0.928805444,0,5.6484375,5.6484375,0.147717842,"matured"
"3357",0.196379142,0.061583193,0.194248872,0.143520309,0.259058672,0.115538362,2.027729272,7.971286009,0.916878473,0.449034779,0.279819471,0.196379142,0.143206449,0.047477745,0.277456647,1.176269531,0.0703125,6.375,6.3046875,0.08468707,"matured"
"3358",0.190131262,0.063942652,0.194251317,0.145583145,0.248818661,0.103235515,1.55827744,6.192758741,0.94345014,0.573428218,0.266094808,0.190131262,0.120104797,0.047619048,0.275862069,0.92578125,0,14.1796875,14.1796875,0.053002755,"old"
"3359",0.184413796,0.062604086,0.194271605,0.123522634,0.239670782,0.116148148,1.144744399,3.871139302,0.932059357,0.458437017,0.10600823,0.184413796,0.116234038,0.047808765,0.279069767,0.77109375,0.1171875,5.2265625,5.109375,0.111412288,"young"
"3360",0.175581369,0.058479006,0.19427996,0.108841893,0.214018127,0.105176234,2.383387702,9.490927304,0.905960298,0.42483201,0.210352467,0.175581369,0.111704473,0.047105005,0.274285714,0.858016304,0,4.8046875,4.8046875,0.146568349,"matured"
"3361",0.180376791,0.064962597,0.194282311,0.111399643,0.236474092,0.125074449,1.358196977,4.863741041,0.939141911,0.509528325,0.195449672,0.180376791,0.124992618,0.046920821,0.279069767,1.330754207,0,4.9921875,4.9921875,0.153609155,"old"
"3362",0.191984194,0.048361012,0.194282585,0.165301205,0.222497262,0.057196057,2.554112878,12.11158029,0.917366301,0.43483354,0.191675794,0.191984194,0.145490127,0.046966732,0.279069767,1.020194575,0,5.7421875,5.7421875,0.119591837,"matured"
"3363",0.176995352,0.060449811,0.194285714,0.114725275,0.225934066,0.111208791,1.36432229,4.090566528,0.91317529,0.452881531,0.112087912,0.176995352,0.117457093,0.047952048,0.269662921,1.235219595,0.09375,4.59375,4.5,0.222732843,"matured"
"3364",0.178237458,0.059445503,0.194293126,0.112581064,0.219351492,0.106770428,1.875824619,6.972555285,0.906679169,0.42986778,0.196835279,0.178237458,0.102249628,0.047105005,0.268156425,0.953125,0.046875,5.2734375,5.2265625,0.116479821,"matured"
"3365",0.190499392,0.049272027,0.194302411,0.177531045,0.216596056,0.039065011,2.871969999,13.41770688,0.896639629,0.413912559,0.178144631,0.190499392,0.137021277,0.047105005,0.279069767,0.652441406,0,4.9921875,4.9921875,0.094205584,"young"
"3366",0.183980066,0.060510844,0.194326241,0.154468085,0.228794326,0.074326241,1.579849227,5.862107406,0.949123001,0.607532064,0.195602837,0.183980066,0.148812447,0.04729064,0.279069767,1.221912202,0,6.7734375,6.7734375,0.116298164,"matured"
"3367",0.190874399,0.05466545,0.194331395,0.151598837,0.230755814,0.079156977,1.121181653,3.55056492,0.927499675,0.463324882,0.27755814,0.190874399,0.136710168,0.048484848,0.279069767,1.229325457,0,10.8984375,10.8984375,0.064946237,"matured"
"3368",0.188634137,0.063888406,0.194336023,0.130036684,0.245693324,0.11565664,1.605723683,5.984403923,0.933005634,0.520533711,0.242611886,0.188634137,0.140056716,0.04719764,0.279069767,1.265950521,0.0703125,11.1328125,11.0625,0.120517072,"matured"
"3369",0.183974115,0.060909172,0.194336283,0.123185841,0.236106195,0.112920354,0.957579455,3.189880018,0.932695709,0.488092182,0.192920354,0.183974115,0.121451858,0.048241206,0.269662921,1.347956731,0,6.1171875,6.1171875,0.124946786,"matured"
"3370",0.177516451,0.06002572,0.194336283,0.116814159,0.227256637,0.110442478,1.755719198,5.584465139,0.900729447,0.412158489,0.192212389,0.177516451,0.114456629,0.047713718,0.263736264,1.644140625,0.1875,4.9921875,4.8046875,0.128411338,"matured"
"3371",0.184990363,0.058319195,0.194340344,0.134378585,0.228604207,0.094225621,1.162045598,4.747640288,0.933025265,0.506433659,0.219502868,0.184990363,0.126480312,0.047058824,0.271186441,1.3671875,0.1171875,8.6484375,8.53125,0.152876535,"young"
"3372",0.182648326,0.059407735,0.194342105,0.154429825,0.221666667,0.067236842,2.106599873,10.05865051,0.928718266,0.523966796,0.200175439,0.182648326,0.114623154,0.047105005,0.279069767,1.1596875,0.1875,4.2421875,4.0546875,0.160090475,"old"
"3373",0.182709839,0.060912042,0.194363077,0.126473846,0.23744,0.110966154,0.983226256,3.342605762,0.938068735,0.481596276,0.249329231,0.182709839,0.12198078,0.047666336,0.279069767,0.797275641,0,7.078125,7.078125,0.102679109,"young"
"3374",0.177159333,0.058614185,0.194378378,0.112864865,0.220540541,0.107675676,1.790022094,6.160644806,0.916146453,0.425964081,0.204972973,0.177159333,0.118701171,0.047808765,0.279069767,1.023640422,0,4.78125,4.78125,0.180784314,"matured"
"3375",0.177000074,0.062595982,0.19437902,0.122196932,0.22458189,0.102384958,1.501212555,5.508435984,0.946118279,0.588674715,0.207540821,0.177000074,0.114693749,0.047151277,0.279069767,0.551626933,0,4.4296875,4.4296875,0.084774984,"young"
"3376",0.188036928,0.065149336,0.194384152,0.140602929,0.245994832,0.105391904,1.151265137,3.993651565,0.948764393,0.606737221,0.279758829,0.188036928,0.134136099,0.047012733,0.277456647,1.437855114,0.2578125,4.21875,3.9609375,0.223729851,"old"
"3377",0.185677124,0.052674907,0.194401985,0.146600496,0.218163772,0.071563275,2.013875359,8.052906296,0.921152479,0.402159831,0.213717122,0.185677124,0.117115416,0.046920821,0.275862069,0.905576509,0,6.65625,6.65625,0.097406871,"matured"
"3378",0.188836714,0.045328569,0.194401985,0.179255583,0.212188586,0.032933002,2.632455459,10.52499809,0.894000767,0.389791951,0.18453598,0.188836714,0.152323299,0.047151277,0.275862069,0.964488636,0,10.3828125,10.3828125,0.061775771,"matured"
"3379",0.203205763,0.057249035,0.194414063,0.154902344,0.263320313,0.108417969,2.679102688,12.54683678,0.894378375,0.292447146,0.273847656,0.203205763,0.139992752,0.047058824,0.279069767,0.801809211,0,7.2890625,7.2890625,0.068111551,"young"
"3380",0.170267116,0.074923743,0.1944294,0.109219858,0.223313991,0.114094133,1.839138828,6.896632054,0.953472508,0.678331534,0.203997421,0.170267116,0.128098594,0.047384008,0.279069767,0.618521341,0,4.21875,4.21875,0.098666667,"matured"
"3381",0.17963848,0.051960594,0.194433566,0.12551049,0.219496503,0.093986014,1.945489543,7.129719858,0.905342087,0.365346349,0.122377622,0.17963848,0.114381493,0.047713718,0.279069767,0.896959459,0,19.1015625,19.1015625,0.054925017,"young"
"3382",0.186385107,0.063072347,0.194444444,0.145656566,0.234747475,0.089090909,1.115988228,3.551881569,0.946058817,0.600787285,0.205993266,0.186385107,0.125521183,0.046920821,0.277456647,1.234887295,0,4.640625,4.640625,0.164184215,"old"
"3383",0.161519731,0.074886769,0.194444444,0.083222222,0.214666667,0.131444444,2.510428707,10.84409772,0.932787446,0.576233826,0.211814815,0.161519731,0.172312579,0.047384008,0.279069767,1.119615709,0,9.5390625,9.5390625,0.124117015,"matured"
"3384",0.177656139,0.063548991,0.194449077,0.120238237,0.22997022,0.109731983,1.981307661,7.912803139,0.945820389,0.603343146,0.223799881,0.177656139,0.128158906,0.046966732,0.274285714,1.465004281,0,9.3046875,9.3046875,0.192939584,"young"
"3385",0.178299905,0.054432675,0.194496644,0.126845638,0.221557047,0.094711409,1.702701033,6.168267131,0.915386064,0.386964918,0.130040268,0.178299905,0.112227982,0.048048048,0.271186441,0.756875,0,7.9921875,7.9921875,0.060314264,"matured"
"3386",0.196751883,0.04222961,0.194511743,0.17789864,0.226872682,0.048974042,2.758699466,15.26578231,0.888473464,0.315421954,0.1784178,0.196751883,0.152998375,0.047856431,0.269662921,0.885775862,0.140625,6.703125,6.5625,0.111607143,"old"
"3387",0.178646916,0.060958226,0.194513274,0.118525074,0.225073746,0.106548673,1.826360091,7.055554776,0.929533897,0.493950115,0.221769912,0.178646916,0.111688407,0.047012733,0.279069767,0.449429899,0,1.96875,1.96875,0.217176871,"young"
"3388",0.182047488,0.056579187,0.194522378,0.133360053,0.225758183,0.09239813,1.141815523,4.02032844,0.929507691,0.401453843,0.210420842,0.182047488,0.125991992,0.047904192,0.279069767,0.826853198,0,4.9453125,4.9453125,0.126517166,"young"
"3389",0.184631631,0.069252098,0.194526316,0.128323887,0.248712551,0.120388664,1.764322634,6.252950045,0.927081086,0.533928562,0.128323887,0.184631631,0.142155164,0.04743083,0.277456647,2.240181588,0,9.703125,9.703125,0.215744401,"young"
"3390",0.187987056,0.064865094,0.194568507,0.15597546,0.238543967,0.082568507,1.355543784,4.505478085,0.942550303,0.56089833,0.176474438,0.187987056,0.180894228,0.046966732,0.279069767,2.470659722,0,15.28125,15.28125,0.131524691,"young"
"3391",0.178750338,0.057948075,0.194578083,0.120381825,0.228789614,0.108407789,2.277695849,9.64843147,0.922097595,0.430226427,0.118564338,0.178750338,0.115906891,0.047244094,0.279069767,0.731119792,0,5.296875,5.296875,0.085268481,"matured"
"3392",0.186909177,0.056609569,0.194583036,0.147084818,0.228310763,0.081225944,1.829692672,7.499242196,0.930093793,0.464160592,0.219729152,0.186909177,0.116633182,0.047384008,0.271186441,0.606728831,0,6.28125,6.28125,0.079387545,"matured"
"3393",0.192323291,0.055542554,0.194594595,0.152216216,0.242810811,0.090594595,1.604461208,5.775775688,0.915626969,0.406637937,0.13427027,0.192323291,0.144708133,0.048435923,0.272727273,1.286079545,0.09375,9.9140625,9.8203125,0.096120548,"matured"
"3394",0.186646152,0.062217884,0.194617619,0.145014521,0.235546951,0.09053243,1.229315466,4.117674308,0.941968469,0.57921842,0.214675702,0.186646152,0.101949707,0.047151277,0.275862069,0.926231971,0,4.2421875,4.2421875,0.064256546,"old"
"3395",0.190154625,0.051630464,0.194652406,0.174331551,0.218181818,0.043850267,2.084495963,7.202403818,0.904314509,0.44104424,0.170481283,0.190154625,0.168540502,0.047244094,0.279069767,1.714384191,0,13.828125,13.828125,0.084237288,"young"
"3396",0.181437952,0.062919959,0.194653846,0.126538462,0.238538462,0.112,2.027046119,7.560237413,0.915600885,0.457864435,0.2345,0.181437952,0.114262989,0.04719764,0.269662921,0.498766447,0,5.765625,5.765625,0.086871424,"young"
"3397",0.196334863,0.056155726,0.194674221,0.157620397,0.249405099,0.091784703,1.411016434,4.876177547,0.927429148,0.403847665,0.273767705,0.196334863,0.129253451,0.047105005,0.279069767,1.237731074,0,11.578125,11.578125,0.071749888,"matured"
"3398",0.182316483,0.059338586,0.194684994,0.13117984,0.22884307,0.09766323,1.573717395,5.353492092,0.932968653,0.520267274,0.230767468,0.182316483,0.127921112,0.046920821,0.275862069,2.1171875,0,11.1328125,11.1328125,0.138481994,"young"
"3399",0.188215773,0.05560995,0.194700599,0.14502994,0.229281437,0.084251497,1.148503084,4.368418106,0.937533583,0.457372474,0.221526946,0.188215773,0.110991773,0.047151277,0.274285714,0.321777344,0,1.734375,1.734375,0.114079195,"matured"
"3400",0.177833114,0.056944726,0.194700599,0.133502994,0.208952096,0.075449102,3.401216864,18.07684991,0.917241334,0.492492433,0.197005988,0.177833114,0.11489913,0.047058824,0.279069767,0.827636719,0,5.765625,5.765625,0.126070461,"young"
"3401",0.182595078,0.069801429,0.194711297,0.126995816,0.245322176,0.11832636,1.602702389,4.970707469,0.935860339,0.576556057,0.264066946,0.182595078,0.129137753,0.047012733,0.275862069,0.966549296,0,5.6484375,5.6484375,0.131293739,"matured"
"3402",0.17328569,0.059469134,0.194716526,0.121254524,0.211942099,0.090687575,2.973897719,13.99144471,0.914412622,0.518485267,0.199445115,0.17328569,0.130518547,0.047105005,0.279069767,1.0234375,0,13.7578125,13.7578125,0.078874395,"matured"
"3403",0.183965962,0.063573353,0.194730022,0.122764579,0.237969762,0.115205184,1.037360573,3.31045613,0.934508568,0.523478018,0.235550756,0.183965962,0.118855471,0.047524752,0.277456647,0.467606707,0,3.1171875,3.1171875,0.065888405,"matured"
"3404",0.180049623,0.061193915,0.194730022,0.115809935,0.222548596,0.106738661,1.511418444,4.823664689,0.923239997,0.496618809,0.224060475,0.180049623,0.106042558,0.04729064,0.269662921,1.03359375,0,5.015625,5.015625,0.170820353,"matured"
"3405",0.199337601,0.043835057,0.194730022,0.183542117,0.227386609,0.043844492,3.678274076,19.62402204,0.858949521,0.306118857,0.190194384,0.199337601,0.143797793,0.047058824,0.279069767,0.553551136,0.1640625,6.140625,5.9765625,0.036383442,"young"
"3406",0.18855965,0.060784834,0.19473781,0.128279669,0.247801288,0.119521619,2.534768114,10.02619298,0.884508156,0.330731461,0.121067157,0.18855965,0.12432593,0.046966732,0.275862069,0.938401442,0,5.859375,5.859375,0.084083333,"young"
"3407",0.188647372,0.045036228,0.194739189,0.160035667,0.213713776,0.05367811,1.973515701,7.3140126,0.910820438,0.369544387,0.196237182,0.188647372,0.136135127,0.047012733,0.279069767,1.271829044,0,10.5,10.5,0.072155316,"old"
"3408",0.181436167,0.066718992,0.194753709,0.123133531,0.240284866,0.117151335,1.83975958,6.365006686,0.91700561,0.465214596,0.121305638,0.181436167,0.127617052,0.04719764,0.274285714,1.632195724,0,9.4921875,9.4921875,0.119118495,"young"
"3409",0.193611148,0.053888572,0.194762684,0.145117294,0.237839607,0.092722313,1.562325596,6.03098425,0.916841102,0.3349676,0.13106383,0.193611148,0.129057018,0.046920821,0.279069767,0.604637633,0,5.296875,5.296875,0.063080078,"matured"
"3410",0.187166117,0.04077745,0.194769231,0.169692308,0.209384615,0.039692308,2.573604283,11.15628862,0.893110931,0.344177714,0.203230769,0.187166117,0.145550451,0.047761194,0.279069767,0.866660815,0,5.671875,5.671875,0.131273937,"old"
"3411",0.19013172,0.044976696,0.194771481,0.173528336,0.213199269,0.039670932,2.234015234,8.32849302,0.894565171,0.403378773,0.199634369,0.19013172,0.136776284,0.046966732,0.263736264,2.413020833,0.1875,14.3671875,14.1796875,0.071371053,"matured"
"3412",0.19502213,0.042570601,0.194774011,0.180141243,0.220084746,0.039943503,2.638577169,11.42632123,0.881469656,0.340463643,0.190819209,0.19502213,0.132865888,0.046966732,0.279069767,0.322191456,0,6.4453125,6.4453125,0.038016529,"young"
"3413",0.186389334,0.051081432,0.194774657,0.147772698,0.221110385,0.073337688,1.641379199,6.082178731,0.92493154,0.382340772,0.203370346,0.186389334,0.118630561,0.04719764,0.279069767,0.34828629,0,2.671875,2.671875,0.070272904,"young"
"3414",0.195151718,0.043886715,0.194776039,0.167576902,0.231041554,0.063464652,1.947832155,6.886212933,0.899638395,0.356106403,0.163648138,0.195151718,0.152158184,0.046966732,0.279069767,0.763361565,0,6.609375,6.609375,0.101722391,"young"
"3415",0.184313549,0.060572988,0.194782609,0.123826087,0.23026087,0.106434783,1.273851728,3.931792845,0.920391735,0.46030164,0.188173913,0.184313549,0.103917409,0.046920821,0.279069767,0.628125,0,6.75,6.75,0.141634367,"young"
"3416",0.181907579,0.055744322,0.194789108,0.130955686,0.225285638,0.094329952,2.878514412,15.7567448,0.911327172,0.403686522,0.130806193,0.181907579,0.122879611,0.046966732,0.277456647,0.612723214,0,5.90625,5.90625,0.074132603,"young"
"3417",0.188249711,0.060977268,0.194791367,0.145035971,0.241323741,0.09628777,1.494005307,5.252725413,0.926585997,0.48592774,0.153294964,0.188249711,0.149747146,0.048387097,0.272727273,0.8359375,0.140625,5.578125,5.4375,0.097786927,"matured"
"3418",0.1863638,0.063694979,0.194805856,0.147218332,0.240254615,0.093036283,1.561235983,5.577785264,0.943529682,0.586433368,0.235798854,0.1863638,0.105981667,0.047058824,0.277456647,0.809495192,0.0234375,4.359375,4.3359375,0.125731211,"old"
"3419",0.189940953,0.046003773,0.194832536,0.16784689,0.220095694,0.052248804,2.262129407,9.288210942,0.90586798,0.404639795,0.220669856,0.189940953,0.147512148,0.04729064,0.271186441,0.67086039,0.140625,6,5.859375,0.091380282,"young"
"3420",0.173386713,0.05769909,0.194866163,0.113768016,0.219080302,0.105312286,2.149002125,8.345673721,0.907668114,0.384381853,0.112614962,0.173386713,0.11288662,0.048144433,0.279069767,0.2540625,0,0.796875,0.796875,0.194393382,"young"
"3421",0.169960223,0.056933489,0.194898689,0.110131108,0.214255066,0.104123957,2.211726372,7.939595132,0.898764534,0.426026026,0.22193087,0.169960223,0.121401579,0.047151277,0.279069767,0.561543367,0,4.828125,4.828125,0.089172647,"matured"
"3422",0.175905574,0.059862189,0.194915591,0.128738828,0.218550149,0.089811321,1.998906608,8.455264538,0.93760593,0.563304165,0.213823237,0.175905574,0.131087915,0.048730964,0.279069767,0.898800872,0,5.671875,5.671875,0.065761511,"young"
"3423",0.176930528,0.06720291,0.194920213,0.119707447,0.232898936,0.113191489,1.257311831,4.306519236,0.948212233,0.61730609,0.232712766,0.176930528,0.120375732,0.046920821,0.279069767,1.065805288,0,6.3046875,6.3046875,0.148302354,"matured"
"3424",0.17062799,0.075995447,0.19494794,0.099248529,0.237410593,0.138162064,3.132513817,17.94694275,0.927403306,0.52965338,0.098614758,0.17062799,0.126444458,0.047012733,0.277456647,1.189861919,0,8.671875,8.671875,0.096198638,"old"
"3425",0.186634865,0.046858493,0.194996016,0.178262948,0.213067729,0.034804781,3.168080552,15.16214424,0.860030829,0.335640155,0.213067729,0.186634865,0.165351362,0.048241206,0.279069767,0.7875,0,4.40625,4.40625,0.118760229,"matured"
